sex	year	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0	2015	2400112	2380127	2362713	2345752	2328293	2309874	2289000	2268353	2249077	2232443	2219089	2209289	2202675	2198809	2197476	2198396	2202186	2209005	2219847	2235247	2255994	2297707	2348297	2391474	2411503	2380371	2330560	2304095	2298231	2301293	2276873	2273897	2297738	2279515	2261637	2217263	2143134	2106282	2058430	2030108	2019374	2010952	2070311	2182560	2242342	2199297	2139745	2126315	2151651	2216852	2296128	2335002	2353698	2353901	2340100	2305574	2263501	2233108	2155273	2073773	2007387	1920903	1843815	1753141	1673474	1611995	1552830	1563663	1361483	1127943	1101990	1089856	1009008	881130	803891	743803	692527	629621	571110	531839	477749	422049	382761	350645	318750	278492	241375	205015	167993	138443	112503	88116	68689	52504	37873	25069	17722	11705	7720	4970	7246
0	2016	2421780	2403021	2386983	2371686	2355837	2338782	2318496	2297083	2276008	2256572	2240003	2226794	2216987	2210408	2206672	2205608	2207175	2211503	2219577	2232552	2250577	2274444	2318255	2370016	2413111	2432114	2399360	2348076	2319939	2312351	2313696	2286952	2282506	2304897	2285426	2266387	2220881	2145907	2108370	2060110	2031489	2020434	2011615	2070243	2181399	2240047	2196139	2135841	2121567	2145941	2209955	2287816	2325259	2342399	2340928	2325329	2288999	2245139	2212880	2133823	2051029	1983024	1895047	1815983	1723278	1641231	1576988	1515309	1522202	1322554	1093311	1065325	1050165	968719	842478	765035	704144	651747	588653	530052	489603	435924	381427	342356	310128	278487	239984	205050	171462	138127	111750	89025	68259	52015	38811	27298	17606	12122	7795	5006	7386
0	2017	2442244	2424693	2409872	2395952	2381766	2366322	2347399	2326574	2304733	2283499	2264129	2247705	2234491	2224720	2218271	2214802	2214386	2216493	2222079	2232289	2247892	2269041	2295031	2340023	2391688	2433725	2451038	2416787	2363862	2334031	2324742	2323717	2295542	2289702	2310761	2290130	2269895	2223466	2147901	2109932	2061427	2032530	2021085	2011710	2069410	2179310	2236776	2192054	2131084	2116017	2139404	2202109	2278368	2314173	2329551	2326205	2308648	2270466	2224859	2190868	2110436	2026178	1956356	1866476	1785065	1690102	1605638	1538937	1475262	1478585	1281783	1057023	1026639	1008276	926217	801799	724305	662752	609404	546403	488043	446814	394035	341244	302883	271037	240056	203940	171558	141040	111548	88475	69002	51721	38476	27994	19187	12053	8081	5060	7499
0	2018	2461520	2445161	2431540	2418838	2406030	2392249	2374936	2355474	2334222	2312223	2291055	2271831	2255401	2242222	2232580	2226398	2223577	2223701	2227067	2234792	2247635	2266366	2289642	2316837	2361743	2412338	2452654	2468402	2432483	2377895	2346392	2334748	2332244	2302719	2295606	2315416	2293589	2272367	2225274	2149372	2111135	2062405	2033162	2021168	2011053	2067680	2176264	2232565	2187098	2125519	2109647	2131942	2193165	2267606	2301561	2314966	2309574	2289998	2250000	2202792	2166878	2084891	1998976	1926888	1834735	1750718	1653478	1566946	1498323	1433123	1432929	1239083	1018729	985800	964091	881501	759163	681796	619772	565734	503171	445477	403954	352595	301980	264788	233710	204075	170696	141180	113955	88362	68615	52317	38285	27773	19692	13146	8042	5251	7609
0	2019	2479639	2464443	2452004	2440502	2428914	2416510	2400861	2383009	2363119	2341709	2319778	2298755	2279523	2263126	2250075	2240701	2235168	2232889	2234274	2239783	2250142	2266116	2286977	2311463	2338596	2382440	2431301	2470021	2484031	2446417	2390190	2356367	2343260	2339353	2308602	2300303	2318824	2296012	2274060	2226561	2150488	2112003	2062974	2033225	2020497	2009514	2065025	2172296	2227472	2181322	2119134	2102363	2123412	2182951	2255347	2287232	2298485	2290978	2269404	2227731	2178741	2140682	2056935	1968916	1894148	1799469	1712802	1613665	1525647	1455588	1389007	1385127	1194072	978298	942712	917608	834648	714668	637655	575441	521047	459361	402834	361547	312098	264077	228396	198752	170878	140533	114123	90316	68567	52057	38753	27656	19553	13505	8780	5231	7804
0	2020	2496518	2482567	2471281	2460961	2450573	2439389	2425116	2408927	2390649	2370601	2349259	2327476	2306446	2287244	2270972	2258188	2249463	2244472	2243456	2246985	2255133	2268627	2286734	2308808	2333236	2359331	2401450	2448704	2485655	2497895	2458608	2400095	2364845	2350352	2345163	2313274	2303753	2321191	2297653	2275233	2227495	2151270	2112463	2062974	2032536	2018947	2007073	2061486	2167467	2221551	2174711	2111834	2094026	2113650	2171294	2241407	2271033	2280050	2270440	2246998	2203465	2152481	2112016	2026039	1935511	1857766	1760533	1671583	1571170	1482192	1410849	1342810	1334768	1146592	935636	897374	868907	785766	668467	592125	530073	475757	415466	360634	320100	273001	227859	194304	166489	140746	113656	90499	70125	52055	38588	28016	19487	13422	9029	5717	7915
0	2021	2506554	2499453	2489401	2480236	2471030	2461047	2447995	2433181	2416566	2398130	2378149	2356954	2335162	2314161	2295081	2279074	2266939	2258757	2255031	2256162	2262332	2273618	2289249	2308572	2330592	2353985	2378378	2418897	2464371	2499521	2510007	2468398	2408497	2371902	2356148	2349763	2316702	2306165	2322777	2298776	2276057	2228100	2151644	2112348	2062214	2030962	2016489	2003763	2057115	2161824	2214783	2167166	2103477	2084474	2102490	2158019	2225637	2252908	2259690	2248098	2222586	2176976	2123744	2080337	1991704	1898387	1817600	1718206	1627593	1526462	1436702	1363999	1294129	1281673	1096526	890738	849862	818098	735018	620811	545524	484086	430372	372020	319378	280078	235637	193918	162828	137192	113884	90177	70309	53272	38613	27918	19757	13388	8982	5886	8299
0	2022	2515777	2509505	2506286	2498355	2490303	2481501	2469650	2456057	2440816	2424044	2405677	2385843	2364638	2342873	2321991	2303171	2287810	2276219	2269304	2267727	2271502	2280812	2294238	2311088	2330361	2351348	2373042	2395861	2434611	2478274	2511635	2519713	2476679	2415474	2377660	2360730	2353111	2319091	2307799	2323847	2299555	2276559	2228301	2151443	2111469	2060568	2028483	2013164	1999641	2051963	2155354	2207070	2158544	2093904	2073545	2089763	2142981	2207982	2232884	2237539	2223756	2195938	2147985	2091977	2045126	1953540	1857392	1773933	1673033	1581316	1479665	1389066	1314633	1242792	1225710	1043867	843681	800284	765347	682673	572029	498280	437995	385446	329540	279530	241825	200611	162570	134234	111063	90406	70100	53446	39544	27958	19704	13586	8968	5861	8642
0	2023	2524574	2518743	2516337	2515236	2508420	2500773	2490101	2477708	2463688	2448291	2431589	2413368	2393523	2372341	2350692	2330066	2311890	2297073	2286751	2281989	2283058	2289977	2301429	2316078	2332880	2351126	2370417	2390540	2411616	2448566	2490430	2521344	2527903	2483525	2421145	2382202	2364063	2355421	2320703	2308918	2324576	2300010	2276652	2227916	2150469	2109688	2058007	2025134	2009028	1994756	2046018	2147965	2198271	2148685	2082955	2061075	2075331	2126128	2188470	2211099	2213406	2197187	2166774	2115932	2056656	2005982	1911393	1812821	1727332	1625514	1532882	1430661	1338873	1262573	1188668	1166867	988704	794570	748801	710933	629093	522569	450921	392360	341512	288503	241431	205954	168248	134081	108721	88214	70319	53321	39701	28654	19749	13562	9110	5858	8840
0	2024	2533382	2527556	2525577	2525288	2525299	2518888	2509373	2498160	2485340	2471164	2455835	2439280	2421046	2401221	2380149	2358752	2338767	2321134	2307587	2299421	2297309	2301524	2310588	2323264	2337868	2353646	2370200	2387922	2406306	2425610	2460775	2500181	2529536	2534653	2489060	2425597	2385491	2366354	2356951	2321800	2309692	2324980	2300056	2276158	2226746	2148586	2106982	2054571	2020972	2004127	1989094	2039191	2139514	2188215	2137417	2070458	2046922	2059141	2107488	2167237	2187361	2187062	2168107	2134526	2080285	2017379	1962751	1865569	1765256	1678318	1575787	1482169	1379034	1285942	1207686	1131747	1105242	931157	743564	695684	655229	574763	472981	404023	347725	299064	249262	205692	172798	138825	108649	86399	68654	53522	39636	28789	20257	13605	9102	5957	8966
