2015	1977513	1975988	1975290	1974157	1971926	1968320	1962527	1956618	1951782	1949336	1949936	1953829	1960793	1970280	1982256	1996306	2012588	2031604	2053819	2079861	2109723	2145557	2186925	2222743	2237708	2202751	2150893	2122625	2113892	2116098	2093557	2091931	2117024	2101654	2086220	2045634	1977559	1946037	1903154	1879043	1873865	1876275	1947335	2069574	2135951	2100050	2052433	2052859	2089617	2162667	2248127	2293708	2319565	2330075	2326875	2304500	2276374	2257277	2196963	2130656	2077131	2006432	1940646	1862200	1795951	1748640	1703218	1729485	1528122	1290270	1278231	1281468	1206847	1077097	1004259	952130	910931	854334	802688	775161	725371	673970	646662	627822	603065	561820	525221	483490	431861	386826	341157	291136	247671	206516	164094	120373	94289	68772	49950	35720	67789
2016	1979940	1980108	1981294	1982105	1981682	1979574	1974382	1968015	1961735	1956894	1954719	1955627	1959735	1966913	1976607	1988808	2003039	2019596	2039198	2062390	2089643	2120799	2157735	2199803	2235769	2250458	2215109	2162860	2134055	2124668	2126130	2102679	2100263	2124572	2108496	2092396	2051148	1982460	1950378	1907039	1882518	1876934	1878911	1949421	2070974	2136666	2100184	2052017	2051839	2087949	2160250	2244845	2289547	2314462	2323943	2319629	2296112	2266818	2246469	2185175	2117881	2063235	1991418	1924278	1844434	1776556	1727363	1680134	1703636	1503453	1267892	1254171	1255079	1179861	1051063	977907	924852	882362	825044	772600	743253	692437	640136	610720	589117	561722	518751	480345	437332	385747	340647	295698	247944	206889	168906	131231	94075	71999	51322	36457	70409
2017	1980932	1982550	1985419	1988110	1989632	1989331	1985636	1979868	1973130	1966845	1962276	1960411	1961534	1965858	1973243	1983164	1995549	2010056	2027199	2047779	2072184	2100731	2132991	2170629	2212843	2248525	2262800	2227051	2174275	2144825	2134701	2135240	2111013	2107830	2131406	2114663	2097879	2055994	1986776	1954229	1910497	1885589	1879581	1881088	1950986	2071797	2136763	2099707	2051023	2050281	2085745	2157243	2240874	2284591	2308438	2316762	2311227	2286515	2256025	2234433	2172089	2103751	2047818	1974654	1905941	1824558	1755013	1704035	1655195	1676061	1477228	1244158	1228504	1227105	1151378	1023578	950013	895990	852253	794273	740982	709690	657867	604777	573309	548981	518920	474696	434767	390920	339979	295535	252099	207367	169441	135285	102734	71969	53839	37542	72857
2018	1980314	1983556	1987865	1992238	1995639	1997282	1995393	1991124	1984984	1978240	1972226	1967966	1966317	1967656	1972189	1979802	1989908	2002572	2017668	2035792	2057584	2083283	2112935	2145898	2183685	2225613	2260872	2274725	2238440	2185029	2154851	2143810	2143557	2118577	2114680	2137563	2120137	2102694	2060254	1990602	1957651	1913548	1888234	1881765	1882750	1951988	2072010	2136239	2098640	2049491	2048196	2082974	2153577	2236128	2278731	2301379	2308434	2301614	2275676	2244004	2221077	2157621	2088077	2030608	1955877	1885431	1802484	1731395	1678835	1628581	1646775	1449437	1218835	1201288	1197587	1121327	994492	920503	865572	820623	761938	707720	674456	621733	567958	534493	507401	475117	429927	388908	344823	295232	252228	211096	170062	135919	106086	78739	53927	39470	75452
2019	1978233	1982951	1988872	1994686	1999767	2003289	2003343	2000879	1996238	1990092	1983620	1977916	1973873	1972440	1973989	1978752	1986552	1996937	2010191	2026268	2045605	2068692	2095496	2125851	2158965	2196469	2237972	2272801	2286096	2249167	2195040	2163954	2152128	2151106	2125425	2120855	2143025	2124940	2106920	2064020	1993997	1960663	1916173	1890419	1883438	1883861	1952403	2071619	2135125	2097028	2047435	2045557	2079569	2149169	2230499	2271851	2293183	2298900	2290758	2263607	2230667	2206318	2141579	2070584	2011337	1934881	1862663	1778290	1705884	1651946	1600310	1615756	1419841	1191981	1172563	1166450	1089543	963728	889404	833617	787386	727918	672795	637620	584098	529738	494254	464828	430580	384856	343330	299718	252236	211456	173353	136621	106761	81458	59118	39621	78762
2020	1974538	1980886	1988273	1995695	2002217	2007418	2009352	2008830	2005994	2001348	1995473	1989312	1983824	1979997	1978774	1980553	1985504	1993584	2004560	2018797	2036087	2056720	2080915	2108424	2138931	2171764	2208846	2249917	2284178	2296803	2259148	2204124	2172264	2159675	2157937	2131598	2126335	2147816	2129154	2110652	2067355	1996983	1963249	1918337	1892092	1884560	1884395	1952235	2070649	2133458	2094883	2044826	2042299	2075451	2143914	2223873	2263849	2283791	2288129	2278668	2250215	2215926	2189957	2123680	2050997	1989795	1911578	1837718	1752165	1678667	1623387	1570364	1582762	1388503	1163635	1142258	1133526	1055944	931315	856737	800038	752417	692194	636273	599245	545021	490096	453034	421520	385716	340029	298697	256338	211714	173880	139474	107491	82127	61284	43531	81285
2021	1975721	1977207	1986211	1995099	2003228	2009870	2013482	2014841	2013947	2011104	2006730	2001164	1995219	1989947	1986330	1985338	1987307	1992540	2001213	2013172	2028623	2047210	2068952	2093853	2121517	2151743	2184156	2220808	2261309	2294891	2306762	2268199	2212413	2179804	2166506	2164091	2137077	2131149	2152020	2132876	2113954	2070280	1999541	1965370	1919986	1893214	1885105	1884357	1951511	2069141	2131248	2092174	2041600	2038342	2070515	2137701	2216152	2254674	2273178	2276134	2265257	2235417	2199586	2171706	2103642	2029101	1965890	1886050	1810787	1724297	1649762	1593138	1538500	1547857	1355464	1133726	1110205	1098724	1020553	897267	822407	764705	715690	654828	598210	559388	504479	449468	411080	377867	341064	296096	255730	215410	174323	140105	109916	82839	61910	45223	86005
2022	1975588	1978403	1982538	1993040	2002634	2010883	2015935	2018970	2019957	2019057	2016485	2012421	2007072	2001343	1996280	1992895	1992093	1994345	2000171	2009829	2023003	2039750	2059445	2081896	2106953	2134340	2164148	2196134	2232219	2272039	2304857	2315792	2276456	2219933	2186627	2172661	2169551	2141886	2135373	2155728	2136165	2116843	2072772	2001633	1966973	1921083	1893761	1885082	1883781	1950278	2067111	2128470	2088836	2037678	2033584	2064655	2130436	2207284	2244295	2261355	2262827	2250440	2219015	2181355	2151276	2081244	2004803	1939705	1858492	1782065	1694704	1619146	1560952	1504778	1511081	1320633	1102087	1076317	1062071	983387	861488	786280	727589	677268	615877	558660	518025	462910	408095	368766	334390	297267	253764	215149	177598	140668	110594	84860	62570	45783	90619
2023	1974427	1978282	1983738	1989371	2000577	2010291	2016950	2021425	2024088	2025068	2024439	2022178	2018330	2013197	2007678	2002846	1999651	1999134	2001980	2008791	2019665	2034137	2051993	2072395	2095003	2119783	2146753	2176136	2207559	2242967	2282021	2313894	2324027	2283941	2226735	2192774	2178120	2174340	2146107	2139103	2159005	2139042	2119298	2074793	2003203	1968019	1921602	1893740	1884523	1882713	1948554	2064532	2125056	2084791	2032961	2027922	2057781	2122071	2197244	2232730	2248235	2248123	2234014	2200710	2160939	2128439	2056390	1978188	1911445	1829108	1751574	1663365	1586574	1526892	1469239	1472331	1283817	1068631	1040619	1023579	944335	823835	748325	688751	637207	575393	517596	475594	420555	366342	326594	291712	255027	213741	177613	143518	111217	85536	64221	46369	94358
2024	1972575	1977136	1983622	1990575	1996912	2008235	2016358	2022439	2026542	2029199	2030451	2030133	2028088	2024456	2019532	2014243	2009601	2006691	2006769	2010601	2018630	2030801	2046383	2064948	2085508	2107842	2132207	2158753	2187573	2218321	2252967	2291073	2322130	2331482	2290703	2232858	2198226	2182912	2178544	2149838	2142403	2161869	2141484	2121278	2076286	2004212	1968479	1921546	1893179	1883472	1881171	1946317	2061340	2120926	2079938	2027345	2021268	2049847	2112584	2186051	2219893	2233736	2231820	2215678	2180206	2138109	2103099	2029169	1949466	1881316	1797918	1719285	1630028	1552106	1490995	1431783	1431393	1244916	1033385	1003126	983135	903239	784273	708602	648246	595560	533349	475451	432338	377786	324701	285164	250514	215049	176676	143736	113651	86169	64858	47693	97541
