age,sex,year,pop,tva,tipp,cot,irpp,impot,property,chomage,retraite,revsoc,maladie,educ,grth,dsct
33,1,2039,405962.0,14007.9055082,6183.69834733,40199.0418447,6651.72587363,1568.4226312,2785.16333463,3612.7251652,0.0,23668.8272807,12152.6559985,0.0,1.4647934865,0.154957396681
34,1,2039,404206.0,14009.2850894,6356.30487629,36944.8786199,6131.11151024,1702.83441883,3060.68810771,2640.29334578,0.0,23540.9007757,12090.970235,0.0,1.4647934865,0.154957396681
35,1,2039,405087.0,14949.353572,6579.31642133,40971.5057143,6570.60896178,1847.08246247,3335.51362484,2815.75888948,0.0,25511.2143681,12029.2844715,0.0,1.4647934865,0.154957396681
36,1,2039,408615.0,16253.4744097,7117.31001789,44787.866064,6866.17831814,2008.48817197,3626.41306396,2833.79179087,0.0,25411.8136028,11967.5883267,0.0,1.4647934865,0.154957396681
37,1,2039,416848.0,16100.2930895,7157.51228365,46121.0340402,7026.84725244,2006.25688516,3622.97953796,3388.7137315,282.038123107,27993.0900641,11905.9025632,0.0,1.4647934865,0.154957396681
38,1,2039,421732.0,16294.9369713,7548.75775037,38994.9766761,7099.22860387,1983.66045771,3597.66288672,3402.55981947,494.927704718,27479.8464113,11844.2167997,0.0,1.4647934865,0.154957396681
39,1,2039,408429.0,15994.9736754,7646.52410492,45847.6494057,7002.33065172,1962.65382211,3565.38057046,3465.94140789,541.78611805,25991.1451683,11782.5310362,0.0,1.4647934865,0.154957396681
40,1,2039,406133.0,16822.9341117,8107.44835472,42335.2372899,7607.64378494,2186.93533446,3933.36849541,3127.9429219,342.839771625,21732.4855266,11720.8348914,0.0,1.4647934865,0.154957396681
41,1,2039,397870.0,17175.6356551,8108.83730056,49671.7128644,8515.36310248,2249.60195417,4013.24504022,3015.82513378,181.776357084,19509.2957207,11720.8348914,0.0,1.4647934865,0.154957396681
42,1,2039,402918.0,17175.690292,8072.89618346,45460.1137846,9885.19078473,2342.70704476,4166.71379113,2491.45847281,408.091064597,18178.3419697,11888.2750933,0.0,1.4647934865,0.154957396681
43,1,2039,400128.0,16897.7456584,7750.31779852,44165.6344567,10252.2373342,2148.7663845,3825.60239607,2283.23005692,1292.61409434,18701.3113394,12055.7152951,0.0,1.4647934865,0.154957396681
44,1,2039,391040.0,16304.2320703,7230.92064352,43581.7885664,10195.4979218,2216.48593913,3828.79387193,2003.07303252,1468.93506542,16961.4987521,12223.155497,0.0,1.4647934865,0.154957396681
45,1,2039,388311.0,16358.3225807,7097.16172944,42778.934201,9983.87618834,2249.22542452,3864.42903081,2275.75300025,1310.8545889,14285.4192748,12390.5956988,0.0,1.4647934865,0.154957396681
46,1,2039,404724.0,16978.2530998,7131.14803387,45590.4174982,10672.4205729,2509.16104066,4254.12974942,2312.0894657,539.904162262,10853.4682917,12558.0359006,0.0,1.4647934865,0.154957396681
47,1,2039,409034.0,17046.4262657,7038.5516444,51527.253325,11247.7991105,2616.55566385,4524.38320844,2370.28617206,674.688769066,9013.72472082,12725.4761025,0.0,1.4647934865,0.154957396681
48,1,2039,414736.0,18116.2573361,7170.33859834,49772.7296174,11897.0056529,2969.17335579,5131.57045646,1648.36958394,690.15966472,7354.16444684,12892.9163043,0.0,1.4647934865,0.154957396681
49,1,2039,419221.0,16880.4052789,6472.26470662,55799.6117584,11392.6035437,2792.12539607,4928.70554821,2292.19152926,1291.21977082,7905.18235987,13060.3668875,0.0,1.4647934865,0.154957396681
50,1,2039,420680.0,16804.4395281,6484.8080879,35764.9830374,11068.53929,2883.02709093,5126.55015735,1597.61610142,2412.70541582,8503.7532718,13227.8070893,0.0,1.4647934865,0.154957396681
51,1,2039,417891.0,15340.2258051,5844.75269318,46585.0273451,10054.65092,2781.79639755,4917.66985499,2359.31587511,3162.7447993,9535.55790866,13395.2472912,0.0,1.4647934865,0.154957396681
52,1,2039,419809.0,15213.7004523,5881.24252962,35382.6621615,9793.46044515,2914.68812104,5063.45575529,1560.32385836,3185.83113953,8161.68678082,13562.687493,0.0,1.4647934865,0.154957396681
53,1,2039,411127.0,14801.6222805,5453.77301238,36199.4080885,9341.73599104,2681.33735752,4626.06219511,2003.3394661,3131.0867981,9975.56327758,13730.1276948,0.0,1.4647934865,0.154957396681
54,1,2039,402152.0,14032.7038217,5036.11185344,35352.152657,9902.08463527,2555.5160241,4393.3534016,1693.71827098,5632.5070002,9134.3796618,13897.5678967,0.0,1.4647934865,0.154957396681
55,1,2039,394276.0,13492.7002271,4531.66730059,30653.3319368,9264.9868594,2538.42808596,4369.92832735,2113.13547587,8392.63135943,10326.9843327,14065.0080985,0.0,1.4647934865,0.154957396681
56,1,2039,413805.0,12255.6803066,4095.01530807,24513.8675604,8739.57350182,2641.92260575,4489.08871271,2357.18863557,12179.2254541,8394.17989141,14232.4483004,0.0,1.4647934865,0.154957396681
57,1,2039,415265.0,11839.0126369,3728.87375138,21466.3250863,8012.04598335,2707.62470523,4560.71762326,3173.83716341,13799.5170042,8835.32144221,14399.8885022,0.0,1.4647934865,0.154957396681
58,1,2039,417623.0,12012.1910549,3903.20360203,19240.4078962,7797.38488692,2564.2319882,4337.1977701,3804.4346991,13244.3971913,7522.56932491,14567.328704,0.0,1.4647934865,0.154957396681
59,1,2039,392269.0,12127.0446044,3807.39206015,20531.5441614,7607.74115584,2497.03771567,4328.36742255,4258.75893214,16864.0000918,6128.95893057,14734.7689059,0.0,1.4647934865,0.154957396681
60,1,2039,381498.0,12090.0281188,3973.9798238,14080.5041749,6516.58202434,2352.98490962,4128.49676413,2971.03468853,24678.8367378,4993.14062999,14902.2091077,0.0,1.4647934865,0.154957396681
61,1,2039,383732.0,11816.4066282,3621.08469505,5256.88499726,6428.2874864,2561.47541929,4412.38571413,1964.29214469,35650.2199198,4237.99628061,15069.6493096,0.0,1.4647934865,0.154957396681
62,1,2039,372616.0,11440.8463805,3672.44996998,6891.86986962,6700.85644599,2814.24767507,4660.19126425,1119.79919315,39880.4298518,3928.60638047,15237.0895114,0.0,1.4647934865,0.154957396681
63,1,2039,381016.0,11647.2098729,3423.21992874,6276.62731899,7903.2131413,3033.48090101,4980.00224736,1272.11038998,41925.6472087,3051.70878097,15404.5297132,0.0,1.4647934865,0.154957396681
64,1,2039,401115.0,11246.9059485,3238.43868931,6619.95661545,8061.11396012,2967.11406401,4882.36639444,788.09361458,41995.9691153,2439.23857739,15571.9699151,0.0,1.4647934865,0.154957396681
65,1,2039,422148.0,11621.0934447,3187.94793583,2577.6961047,7908.3181583,2834.01315738,4802.40020143,0.0,47784.3241506,2104.80722864,15739.4101169,0.0,1.4647934865,0.154957396681
66,1,2039,430655.0,12022.8110982,3428.39846755,1597.76760445,8111.68423073,2765.01990986,4724.98001726,0.0,52087.2751025,2505.26589364,15906.8503188,0.0,1.4647934865,0.154957396681
67,1,2039,427511.0,12810.094378,3516.12497284,2091.33998215,8754.23477681,3036.93009853,5112.78019407,0.0,57067.8901422,2622.40624534,16074.2905206,0.0,1.4647934865,0.154957396681
68,1,2039,416418.0,12534.4103453,3003.56108843,1158.30091188,7948.19154043,2912.54980452,4797.99847489,0.0,56901.2151469,2185.8169966,16241.7307224,0.0,1.4647934865,0.154957396681
69,1,2039,409954.0,12119.4637374,2780.55811712,956.667707803,6548.54749865,2900.07319245,4780.25709642,0.0,55770.2625786,2548.61501959,16409.1709243,0.0,1.4647934865,0.154957396681
70,1,2039,404808.0,11225.4609735,2818.59122672,2566.79057968,5906.39339122,2738.30025033,4492.88979633,0.0,55697.529178,2748.18915387,16576.6111261,0.0,1.4647934865,0.154957396681
71,1,2039,402077.0,10733.879313,2847.58761461,852.102331542,5336.59977003,2710.69737311,4474.6284583,0.0,55985.1407855,2742.45522265,16744.051328,0.0,1.4647934865,0.154957396681
72,1,2039,410935.0,10035.6541461,2523.41451407,564.317643642,5697.5536834,2642.05741267,4365.00664125,0.0,56055.3750707,2836.32656948,16911.4915298,0.0,1.4647934865,0.154957396681
73,1,2039,407771.0,10075.1634393,2144.50665887,758.821144358,5033.48416919,2452.81640024,4204.34810483,0.0,55977.9139229,2701.44663138,17078.9317316,0.0,1.4647934865,0.154957396681
74,1,2039,410284.0,10760.2347775,2089.78905169,768.179556202,6333.5247389,2799.48399402,4716.38275503,0.0,59116.6504522,3715.92828186,17246.3719335,0.0,1.4647934865,0.154957396681
75,1,2039,403009.0,12032.9803874,2144.2322992,820.694852257,6068.25164148,2751.42765439,4575.48268155,0.0,60945.0657404,4234.84526954,17413.8121353,0.0,1.4647934865,0.154957396681
76,1,2039,385585.0,12828.3294364,2348.20156822,738.351647008,5470.11613434,2963.33482197,4904.19573076,0.0,62334.2805492,3509.56735448,17581.2523372,0.0,1.4647934865,0.154957396681
77,1,2039,382823.0,13032.869423,2688.510447,2562.89574932,5913.53624199,3103.06450983,5051.93596179,0.0,57807.8568716,3963.53261143,17748.692539,0.0,1.4647934865,0.154957396681
78,1,2039,375610.0,11808.5047696,2786.33681773,574.53075437,5790.91150796,2954.85128359,4724.17318348,0.0,58573.9043082,4792.02886289,17916.1327408,0.0,1.4647934865,0.154957396681
79,1,2039,369787.0,10579.9672245,2491.28013743,669.867546467,6301.44798356,2827.71442066,4458.94002358,0.0,57370.5383479,6254.77213729,18083.5729427,0.0,1.4647934865,0.154957396681
80,1,2039,356794.0,10291.6620727,1936.01902899,1297.04342457,5009.72567044,2735.6691913,4512.92616868,0.0,58703.865927,5056.13055335,18251.0235258,0.0,1.4647934865,0.154957396681
81,1,2039,348387.0,10510.7149803,2071.60414965,617.979750859,5007.6461063,3017.95486364,5222.06134797,0.0,57309.260496,4544.72751516,18418.4637277,0.0,1.4647934865,0.154957396681
82,1,2039,339580.0,10900.1871433,1960.28271253,630.356656233,5007.6461063,3298.89711537,5090.31435554,0.0,59071.3692245,4544.72751516,18585.9039295,0.0,1.4647934865,0.154957396681
83,1,2039,327626.0,11262.8052803,2331.70569292,585.209080947,5007.6461063,3160.09713035,4998.43391696,0.0,60722.3435113,5501.48355165,18753.3441314,0.0,1.4647934865,0.154957396681
84,1,2039,316511.0,12809.2475064,2323.83499981,669.87836544,5007.6461063,3087.81738331,4561.85615538,0.0,59301.4935591,5625.9484892,18920.7843332,0.0,1.4647934865,0.154957396681
85,1,2039,300122.0,12137.6100108,2367.88687473,452.059977414,5007.6461063,3140.70352918,4586.35700802,0.0,57117.4952966,5639.21909354,19088.224535,0.0,1.4647934865,0.154957396681
86,1,2039,291784.0,11390.6965551,2324.46945655,611.823755092,5007.6461063,2760.71073721,4034.16892974,0.0,55208.2854369,4326.91387445,19255.6647369,0.0,1.4647934865,0.154957396681
87,1,2039,269765.0,9503.77778727,2314.90973671,347.11593709,5007.6461063,3059.42425867,4034.16892974,0.0,56854.8367466,4544.72751516,19423.1049387,0.0,1.4647934865,0.154957396681
88,1,2039,263338.0,10599.0218361,2314.90973671,589.006540551,5007.6461063,2876.6911661,4034.16892974,0.0,57569.0618257,4544.72751516,19590.5451406,0.0,1.4647934865,0.154957396681
89,1,2039,240775.0,10125.8459743,2314.90973671,670.343581289,5007.6461063,3335.9736645,4034.16892974,0.0,57954.4208454,4544.72751516,19757.9853424,0.0,1.4647934865,0.154957396681
90,1,2039,220109.0,9344.43615898,2572.12192968,1084.2125832,5007.6461063,3189.99637358,4034.16892974,0.0,56095.1856739,4544.72751516,19925.4255442,0.0,1.4647934865,0.154957396681
91,1,2039,195843.0,7409.83988453,2572.12192968,649.138393759,5007.6461063,3243.5519055,4034.16892974,0.0,54389.985155,4544.72751516,19925.4255442,0.0,1.4647934865,0.154957396681
92,1,2039,165489.0,7375.97867871,2710.03910755,649.138393759,5007.6461063,3207.47478691,4034.16892974,0.0,53012.7744813,4544.72751516,19925.4255442,0.0,1.4647934865,0.154957396681
93,1,2039,109208.0,7375.97867871,2572.12192968,649.138393759,5007.6461063,3207.47478691,4034.16892974,0.0,53012.7744813,4544.72751516,19925.4255442,0.0,1.4647934865,0.154957396681
94,1,2039,92332.0,7375.97867871,2572.12192968,649.138393759,5007.6461063,3207.47478691,4034.16892974,0.0,53012.7744813,4544.72751516,19925.4255442,0.0,1.4647934865,0.154957396681
95,1,2039,75154.0,7375.97867871,2572.12192968,649.138393759,5007.6461063,3207.47478691,4034.16892974,0.0,53012.7744813,4544.72751516,19925.4255442,0.0,1.4647934865,0.154957396681
96,1,2039,57565.0,7375.97867871,2572.12192968,649.138393759,5007.6461063,3207.47478691,4034.16892974,0.0,53012.7744813,4544.72751516,19925.4255442,0.0,1.4647934865,0.154957396681
97,1,2039,41261.0,7375.97867871,2572.12192968,649.138393759,5007.6461063,3207.47478691,4034.16892974,0.0,53012.7744813,4544.72751516,19925.4255442,0.0,1.4647934865,0.154957396681
98,1,2039,33671.0,7375.97867871,2572.12192968,649.138393759,5007.6461063,3207.47478691,4034.16892974,0.0,53012.7744813,4544.72751516,19925.4255442,0.0,1.4647934865,0.154957396681
99,1,2039,27010.0,7375.97867871,2572.12192968,649.138393759,5007.6461063,3207.47478691,4034.16892974,0.0,53012.7744813,4544.72751516,19925.4255442,0.0,1.4647934865,0.154957396681
100,1,2039,58428.0,7375.97867871,2572.12192968,649.138393759,5007.6461063,3207.47478691,4045.32295858,0.0,53011.7230242,4544.72751516,19925.4255442,0.0,1.4647934865,0.154957396681
0,1,2040,387090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9376.67206568,0.0,1.48237100834,0.146186223284
1,1,2040,386166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7618.5447557,0.0,1.48237100834,0.146186223284
2,1,2040,385564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5860.41744572,18210.9441271,1.48237100834,0.146186223284
3,1,2040,385303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5860.41744572,18210.9441271,1.48237100834,0.146186223284
4,1,2040,385062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5692.97724388,18210.9441271,1.48237100834,0.146186223284
5,1,2040,384754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525.53704204,18210.9441271,1.48237100834,0.146186223284
6,1,2040,384393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5358.0968402,18210.9441271,1.48237100834,0.146186223284
7,1,2040,384109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5190.65663836,18698.7372733,1.48237100834,0.146186223284
8,1,2040,383911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5023.21643652,18698.7372733,1.48237100834,0.146186223284
9,1,2040,383831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4855.77623468,18698.7372733,1.48237100834,0.146186223284
10,1,2040,383924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4688.33603284,18698.7372733,1.48237100834,0.146186223284
11,1,2040,384242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4688.33603284,18698.7372733,1.48237100834,0.146186223284
12,1,2040,384793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5599.96067692,31462.6579338,1.48237100834,0.146186223284
13,1,2040,385572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6511.57493969,31462.6579338,1.48237100834,0.146186223284
14,1,2040,386659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7423.19958377,31462.6579338,1.48237100834,0.146186223284
15,1,2040,388127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8334.81384654,31462.6579338,1.48237100834,0.146186223284
16,1,2040,389904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9246.43849062,31462.6579338,1.48237100834,0.146186223284
17,1,2040,391893.0,319.810142211,287.717559054,998.861703397,20.8721471736,6.25690009158,0.0,18.2062946647,0.0,0.0,10158.0631347,37098.2947503,1.48237100834,0.146186223284
18,1,2040,393765.0,1478.16661604,685.161839629,854.785436902,87.4668853233,47.386953591,86.582230052,64.1724309505,0.0,2276.88576146,11069.6773975,35888.5677475,1.48237100834,0.146186223284
19,1,2040,395331.0,2611.08279304,1049.51148471,3472.74975996,127.173345908,84.3008047257,155.987865283,294.81087133,0.0,4620.77595558,11981.3020416,32259.3867393,1.48237100834,0.146186223284
20,1,2040,396501.0,3970.72835909,1786.03002553,3515.94992007,246.779582144,172.896836557,323.701714922,864.873005901,0.0,6185.5180645,12892.9163043,24682.3332008,1.48237100834,0.146186223284
21,1,2040,397422.0,5430.67357596,2695.52376613,7999.70027139,676.85987697,289.263092124,540.991018297,1834.20489176,0.0,8318.08600371,12892.9163043,19316.6085919,1.48237100834,0.146186223284
22,1,2040,398325.0,7460.03751721,3907.76483159,12200.6534815,1429.50213168,438.392075659,816.031691107,2485.38970792,0.0,8317.32097458,12831.2305408,15381.7438787,1.48237100834,0.146186223284
23,1,2040,399224.0,9243.71990196,5061.99597379,21202.0175703,2251.02038555,627.749300941,1160.79176784,3054.87245518,0.0,10226.6216001,12769.5447773,10373.7342438,1.48237100834,0.146186223284
24,1,2040,400175.0,10734.1388381,5686.92729157,24308.6100003,3198.91215296,768.19485998,1370.98989872,3308.87246856,0.0,9732.13252278,12707.8590138,6438.86953064,1.48237100834,0.146186223284
25,1,2040,401627.0,12534.1166721,6307.64032938,31142.7606478,4180.73072274,913.16342332,1621.126302,4125.45333072,0.0,12355.0386881,12646.162869,2780.42093368,1.48237100834,0.146186223284
26,1,2040,403413.0,13759.3486859,6594.96349641,33593.1498945,5196.88644367,1039.25437056,1814.89191811,5137.67256483,0.0,12500.2957541,12584.4771056,1235.74263719,1.48237100834,0.146186223284
27,1,2040,405658.0,14480.0022917,7215.05922495,34072.3763137,5770.9852495,1120.88227963,1965.14229869,5325.00920472,0.0,14213.7640709,12522.7913421,372.880840928,1.48237100834,0.146186223284
28,1,2040,408373.0,13628.8894779,6953.66304698,38428.7116173,6233.9282219,1198.49852096,2109.35935552,5541.30675191,0.0,16469.6380422,12461.1055786,372.880840928,1.48237100834,0.146186223284
29,1,2040,411544.0,14091.9028802,7017.52026075,34616.7545896,6613.61212271,1290.00452267,2296.25791963,5394.40880878,0.0,17108.6873272,12399.4094338,0.0,1.48237100834,0.146186223284
30,1,2040,414971.0,14509.7793908,6606.61520875,40476.8730772,6604.13237043,1448.88144045,2611.3085834,4816.34943769,0.0,19448.229732,12337.7236703,0.0,1.48237100834,0.146186223284
31,1,2040,420058.0,15220.2227298,6666.81143564,43719.2328023,7034.29612603,1539.15093739,2750.32604472,4418.89397221,0.0,19794.6743105,12276.0379068,0.0,1.48237100834,0.146186223284
32,1,2040,417008.0,14728.2176334,6487.96322413,40054.9439403,6702.60912213,1586.76566817,2812.29087948,3346.19008624,0.0,21749.8615347,12214.341762,0.0,1.48237100834,0.146186223284
33,1,2040,412733.0,14007.9055082,6183.69834733,40199.0418447,6651.72587363,1568.4226312,2785.16333463,3612.7251652,0.0,23668.8272807,12152.6559985,0.0,1.48237100834,0.146186223284
34,1,2040,407324.0,14009.2850894,6356.30487629,36944.8786199,6131.11151024,1702.83441883,3060.68810771,2640.29334578,0.0,23540.9007757,12090.970235,0.0,1.48237100834,0.146186223284
35,1,2040,405429.0,14949.353572,6579.31642133,40971.5057143,6570.60896178,1847.08246247,3335.51362484,2815.75888948,0.0,25511.2143681,12029.2844715,0.0,1.48237100834,0.146186223284
36,1,2040,406194.0,16253.4744097,7117.31001789,44787.866064,6866.17831814,2008.48817197,3626.41306396,2833.79179087,0.0,25411.8136028,11967.5883267,0.0,1.48237100834,0.146186223284
37,1,2040,409586.0,16100.2930895,7157.51228365,46121.0340402,7026.84725244,2006.25688516,3622.97953796,3388.7137315,282.038123107,27993.0900641,11905.9025632,0.0,1.48237100834,0.146186223284
38,1,2040,417686.0,16294.9369713,7548.75775037,38994.9766761,7099.22860387,1983.66045771,3597.66288672,3402.55981947,494.927704718,27479.8464113,11844.2167997,0.0,1.48237100834,0.146186223284
39,1,2040,422456.0,15994.9736754,7646.52410492,45847.6494057,7002.33065172,1962.65382211,3565.38057046,3465.94140789,541.78611805,25991.1451683,11782.5310362,0.0,1.48237100834,0.146186223284
40,1,2040,409018.0,16822.9341117,8107.44835472,42335.2372899,7607.64378494,2186.93533446,3933.36849541,3127.9429219,342.839771625,21732.4855266,11720.8348914,0.0,1.48237100834,0.146186223284
41,1,2040,406576.0,17175.6356551,8108.83730056,49671.7128644,8515.36310248,2249.60195417,4013.24504022,3015.82513378,181.776357084,19509.2957207,11720.8348914,0.0,1.48237100834,0.146186223284
42,1,2040,398154.0,17175.690292,8072.89618346,45460.1137846,9885.19078473,2342.70704476,4166.71379113,2491.45847281,408.091064597,18178.3419697,11888.2750933,0.0,1.48237100834,0.146186223284
43,1,2040,403091.0,16897.7456584,7750.31779852,44165.6344567,10252.2373342,2148.7663845,3825.60239607,2283.23005692,1292.61409434,18701.3113394,12055.7152951,0.0,1.48237100834,0.146186223284
44,1,2040,400154.0,16304.2320703,7230.92064352,43581.7885664,10195.4979218,2216.48593913,3828.79387193,2003.07303252,1468.93506542,16961.4987521,12223.155497,0.0,1.48237100834,0.146186223284
45,1,2040,390966.0,16358.3225807,7097.16172944,42778.934201,9983.87618834,2249.22542452,3864.42903081,2275.75300025,1310.8545889,14285.4192748,12390.5956988,0.0,1.48237100834,0.146186223284
